{'seed': 2024, 'model': 'LightGCN', 'dataset': 'MIND', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.001, 'weight_decay': 0.0001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 512, 'num_hirearchy': 3, 'main_file': '2025041606_0.001_0.0001_512'}
LightGCN
{'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 38441, #Item: 38000, #Ratings: 1210953, AvgLen: 31.5, Sparsity: 99.92
Create Dataloader with batch_size:2048
/home/minseo/vq2/PLD/utls/mydataset.py:196: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at /opt/conda/conda-bld/pytorch_1708025845206/work/torch/csrc/utils/tensor_new.cpp:618.)
  Graph = torch.sparse.IntTensor(index, data, torch.Size([self.n_users+self.n_items, self.n_users+self.n_items]))
Epoch 0: Rec Loss: 0.3640, Time: 10.57
Epoch 1: Rec Loss: 0.2003, Time: 10.40
Epoch 2: Rec Loss: 0.1941, Time: 10.41
Epoch 3: Rec Loss: 0.1898, Time: 10.41
Epoch 4: Rec Loss: 0.1871, Time: 10.42
Epoch 5: Rec Loss: 0.1836, Time: 10.42
Epoch 6: Rec Loss: 0.1817, Time: 10.43
Epoch 7: Rec Loss: 0.1791, Time: 10.41
Epoch 8: Rec Loss: 0.1768, Time: 10.41
Epoch 9: Rec Loss: 0.1749, Time: 10.47
Epoch 10: Rec Loss: 0.1067, Time: 15.33
Epoch 11: Rec Loss: 0.1261, Time: 15.28
Epoch 12: Rec Loss: 0.1170, Time: 15.28
Epoch 13: Rec Loss: 0.1188, Time: 15.29
Epoch 14: Rec Loss: 0.1210, Time: 15.29
Epoch 15: Rec Loss: 0.1216, Time: 15.30
Epoch 16: Rec Loss: 0.1230, Time: 15.10
Epoch 17: Rec Loss: 0.1241, Time: 15.10
Epoch 18: Rec Loss: 0.1258, Time: 15.09
Epoch 19: Rec Loss: 0.1224, Time: 15.11
Validation - Time: 150.76
Recommendation Performanceat Epoch 19:
Recall@20: 0.0653, NDCG@20: 0.0381;
Recall@50: 0.1204, NDCG@50: 0.0540;
Epoch 20: Rec Loss: 0.1206, Time: 15.28
Epoch 21: Rec Loss: 0.1195, Time: 15.30
Epoch 22: Rec Loss: 0.1159, Time: 15.29
Epoch 23: Rec Loss: 0.1110, Time: 15.28
Epoch 24: Rec Loss: 0.1072, Time: 15.30
Epoch 25: Rec Loss: 0.1038, Time: 15.30
Epoch 26: Rec Loss: 0.1047, Time: 15.32
Epoch 27: Rec Loss: 0.1016, Time: 15.31
Epoch 28: Rec Loss: 0.1017, Time: 15.31
Epoch 29: Rec Loss: 0.1025, Time: 15.31
Epoch 30: Rec Loss: 0.1001, Time: 15.31
Epoch 31: Rec Loss: 0.0963, Time: 15.32
Epoch 32: Rec Loss: 0.0908, Time: 15.31
Epoch 33: Rec Loss: 0.0912, Time: 15.20
Epoch 34: Rec Loss: 0.0901, Time: 15.21
Epoch 35: Rec Loss: 0.0881, Time: 15.20
Epoch 36: Rec Loss: 0.0860, Time: 15.22
Epoch 37: Rec Loss: 0.0837, Time: 15.20
Epoch 38: Rec Loss: 0.0851, Time: 15.21
Epoch 39: Rec Loss: 0.0819, Time: 15.20
Validation - Time: 151.12
Recommendation Performanceat Epoch 39:
Recall@20: 0.0701, NDCG@20: 0.0408;
Recall@50: 0.1283, NDCG@50: 0.0577;
Epoch 40: Rec Loss: 0.0808, Time: 15.30
Epoch 41: Rec Loss: 0.0780, Time: 15.31
Epoch 42: Rec Loss: 0.0778, Time: 15.30
Epoch 43: Rec Loss: 0.0756, Time: 15.31
Epoch 44: Rec Loss: 0.0746, Time: 15.31
Epoch 45: Rec Loss: 0.0748, Time: 15.33
Epoch 46: Rec Loss: 0.0731, Time: 15.31
Epoch 47: Rec Loss: 0.0713, Time: 15.31
Epoch 48: Rec Loss: 0.0701, Time: 15.30
Epoch 49: Rec Loss: 0.0682, Time: 15.33
Epoch 50: Rec Loss: 0.0677, Time: 15.23
Epoch 51: Rec Loss: 0.0682, Time: 15.21
Epoch 52: Rec Loss: 0.0650, Time: 15.21
Epoch 53: Rec Loss: 0.0639, Time: 15.21
Epoch 54: Rec Loss: 0.0638, Time: 15.21
Epoch 55: Rec Loss: 0.0628, Time: 15.22
Epoch 56: Rec Loss: 0.0629, Time: 15.21
Epoch 57: Rec Loss: 0.0623, Time: 15.22
Epoch 58: Rec Loss: 0.0624, Time: 15.19
Epoch 59: Rec Loss: 0.0620, Time: 15.21
Validation - Time: 151.41
Recommendation Performanceat Epoch 59:
Recall@20: 0.0750, NDCG@20: 0.0434;
Recall@50: 0.1382, NDCG@50: 0.0617;
Epoch 60: Rec Loss: 0.0613, Time: 15.31
Epoch 61: Rec Loss: 0.0601, Time: 15.31
Epoch 62: Rec Loss: 0.0586, Time: 15.32
Epoch 63: Rec Loss: 0.0581, Time: 15.31
Epoch 64: Rec Loss: 0.0567, Time: 15.33
Epoch 65: Rec Loss: 0.0571, Time: 15.33
Epoch 66: Rec Loss: 0.0568, Time: 15.34
Epoch 67: Rec Loss: 0.0554, Time: 15.23
Epoch 68: Rec Loss: 0.0543, Time: 15.21
Epoch 69: Rec Loss: 0.0534, Time: 15.22
Epoch 70: Rec Loss: 0.0534, Time: 15.22
Epoch 71: Rec Loss: 0.0523, Time: 15.22
Epoch 72: Rec Loss: 0.0517, Time: 15.23
Epoch 73: Rec Loss: 0.0520, Time: 15.20
Epoch 74: Rec Loss: 0.0507, Time: 15.21
Epoch 75: Rec Loss: 0.0500, Time: 15.21
Epoch 76: Rec Loss: 0.0492, Time: 15.22
Epoch 77: Rec Loss: 0.0486, Time: 15.33
Epoch 78: Rec Loss: 0.0483, Time: 15.30
Epoch 79: Rec Loss: 0.0479, Time: 15.33
Validation - Time: 151.43
Recommendation Performanceat Epoch 79:
Recall@20: 0.0797, NDCG@20: 0.0461;
