{'seed': 2028, 'model': 'MF', 'dataset': 'MIND', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.001, 'weight_decay': 0.001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 512, 'num_hirearchy': 3, 'begin_adv': 10, 'ema': 0.5, 'main_file': '2025041916_0.001_0.001_10_0.5_512', 'model_config': {'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10, 'ema': 0.5}, 'n_users': 38441, 'n_items': 38000}, 'checkpoints': 'checkpoints'}
MF
{'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10, 'ema': 0.5}}
#User: 38441, #Item: 38000, #Ratings: 1210953, AvgLen: 31.5, Sparsity: 99.92
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.6867, Time: 6.64
Epoch 1: Rec Loss: 0.6610, Time: 6.66
Epoch 2: Rec Loss: 0.6067, Time: 6.64
Epoch 3: Rec Loss: 0.4745, Time: 6.84
Epoch 4: Rec Loss: 0.3140, Time: 6.86
Epoch 5: Rec Loss: 0.2188, Time: 6.87
Epoch 6: Rec Loss: 0.1739, Time: 6.88
Epoch 7: Rec Loss: 0.1505, Time: 6.87
Epoch 8: Rec Loss: 0.1367, Time: 6.87
Epoch 9: Rec Loss: 0.1275, Time: 6.88
Epoch 10: Rec Loss: 0.0770, Time: 12.28
Epoch 11: Rec Loss: 0.0733, Time: 12.29
Epoch 12: Rec Loss: 0.0700, Time: 12.23
Epoch 13: Rec Loss: 0.0674, Time: 12.25
Epoch 14: Rec Loss: 0.0646, Time: 12.23
Epoch 15: Rec Loss: 0.0622, Time: 12.23
Epoch 16: Rec Loss: 0.0585, Time: 12.33
Epoch 17: Rec Loss: 0.0558, Time: 12.28
Epoch 18: Rec Loss: 0.0550, Time: 12.30
Epoch 19: Rec Loss: 0.0549, Time: 12.31
Validation - Time: 151.10
Recommendation Performanceat Epoch 19:
Recall@20: 0.0556, NDCG@20: 0.0321;
Recall@50: 0.1055, NDCG@50: 0.0467;
Epoch 20: Rec Loss: 0.0545, Time: 12.10
Epoch 21: Rec Loss: 0.0533, Time: 12.10
Epoch 22: Rec Loss: 0.0527, Time: 12.30
Epoch 23: Rec Loss: 0.0515, Time: 12.27
Epoch 24: Rec Loss: 0.0507, Time: 12.28
Epoch 25: Rec Loss: 0.0499, Time: 12.31
Epoch 26: Rec Loss: 0.0494, Time: 12.28
Epoch 27: Rec Loss: 0.0487, Time: 12.27
Epoch 28: Rec Loss: 0.0480, Time: 12.27
Epoch 29: Rec Loss: 0.0474, Time: 12.28
Epoch 30: Rec Loss: 0.0474, Time: 12.25
Epoch 31: Rec Loss: 0.0469, Time: 12.22
Epoch 32: Rec Loss: 0.0462, Time: 12.22
Epoch 33: Rec Loss: 0.0459, Time: 12.23
Epoch 34: Rec Loss: 0.0456, Time: 12.21
Epoch 35: Rec Loss: 0.0452, Time: 12.23
