{'seed': 2024, 'model': 'LightGCN', 'dataset': 'Gowalla', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.001, 'weight_decay': 0.0001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 256, 'num_hirearchy': 3, 'main_file': '2025041617_0.001_0.0001_256'}
LightGCN
{'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'num_codebook': 256, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 29857, #Item: 40981, #Ratings: 1027361, AvgLen: 34.4, Sparsity: 99.92
Create Dataloader with batch_size:2048
/home/minseo/vq2/PLD/utls/mydataset.py:196: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at /opt/conda/conda-bld/pytorch_1708025845206/work/torch/csrc/utils/tensor_new.cpp:618.)
  Graph = torch.sparse.IntTensor(index, data, torch.Size([self.n_users+self.n_items, self.n_users+self.n_items]))
Epoch 0: Rec Loss: 0.5268, Time: 8.34
Epoch 1: Rec Loss: 0.2634, Time: 8.15
Epoch 2: Rec Loss: 0.1929, Time: 8.15
Epoch 3: Rec Loss: 0.1565, Time: 8.16
Epoch 4: Rec Loss: 0.1352, Time: 8.15
Epoch 5: Rec Loss: 0.1216, Time: 8.15
Epoch 6: Rec Loss: 0.1108, Time: 8.15
Epoch 7: Rec Loss: 0.1025, Time: 8.15
Epoch 8: Rec Loss: 0.0962, Time: 8.15
Epoch 9: Rec Loss: 0.0914, Time: 8.21
Epoch 10: Rec Loss: 0.0631, Time: 10.85
Epoch 11: Rec Loss: 0.0588, Time: 10.83
Epoch 12: Rec Loss: 0.0644, Time: 10.80
Epoch 13: Rec Loss: 0.0580, Time: 10.82
Epoch 14: Rec Loss: 0.0564, Time: 10.81
Epoch 15: Rec Loss: 0.0560, Time: 10.80
Epoch 16: Rec Loss: 0.0553, Time: 10.80
Epoch 17: Rec Loss: 0.0531, Time: 10.76
Epoch 18: Rec Loss: 0.0509, Time: 10.76
Epoch 19: Rec Loss: 0.0504, Time: 10.79
Validation - Time: 131.18
Recommendation Performanceat Epoch 19:
Recall@20: 0.1137, NDCG@20: 0.0752;
Recall@50: 0.1854, NDCG@50: 0.0959;
Epoch 20: Rec Loss: 0.0470, Time: 10.69
Epoch 21: Rec Loss: 0.0494, Time: 10.67
Epoch 22: Rec Loss: 0.0477, Time: 10.70
Epoch 23: Rec Loss: 0.0463, Time: 10.67
Epoch 24: Rec Loss: 0.0437, Time: 10.69
Epoch 25: Rec Loss: 0.0446, Time: 10.76
Epoch 26: Rec Loss: 0.0440, Time: 10.76
Epoch 27: Rec Loss: 0.0431, Time: 10.76
Epoch 28: Rec Loss: 0.0421, Time: 10.75
Epoch 29: Rec Loss: 0.0411, Time: 10.75
Epoch 30: Rec Loss: 0.0406, Time: 10.74
Epoch 31: Rec Loss: 0.0399, Time: 10.76
Epoch 32: Rec Loss: 0.0394, Time: 10.76
Epoch 33: Rec Loss: 0.0391, Time: 10.77
Epoch 34: Rec Loss: 0.0377, Time: 10.78
Epoch 35: Rec Loss: 0.0371, Time: 10.81
Epoch 36: Rec Loss: 0.0367, Time: 10.79
Epoch 37: Rec Loss: 0.0366, Time: 10.80
Epoch 38: Rec Loss: 0.0360, Time: 10.80
Epoch 39: Rec Loss: 0.0356, Time: 10.80
Validation - Time: 131.04
Recommendation Performanceat Epoch 39:
Recall@20: 0.1280, NDCG@20: 0.0841;
Recall@50: 0.2098, NDCG@50: 0.1076;
Epoch 40: Rec Loss: 0.0343, Time: 10.78
Epoch 41: Rec Loss: 0.0349, Time: 10.77
Epoch 42: Rec Loss: 0.0344, Time: 10.78
Epoch 43: Rec Loss: 0.0328, Time: 10.76
Epoch 44: Rec Loss: 0.0340, Time: 10.76
Epoch 45: Rec Loss: 0.0331, Time: 10.74
Epoch 46: Rec Loss: 0.0330, Time: 10.76
Epoch 47: Rec Loss: 0.0322, Time: 10.75
Epoch 48: Rec Loss: 0.0326, Time: 10.75
Epoch 49: Rec Loss: 0.0317, Time: 10.76
Epoch 50: Rec Loss: 0.0309, Time: 10.75
Epoch 51: Rec Loss: 0.0302, Time: 10.75
Epoch 52: Rec Loss: 0.0311, Time: 10.75
Epoch 53: Rec Loss: 0.0309, Time: 10.79
Epoch 54: Rec Loss: 0.0304, Time: 10.77
Epoch 55: Rec Loss: 0.0300, Time: 10.72
Epoch 56: Rec Loss: 0.0299, Time: 10.69
Epoch 57: Rec Loss: 0.0291, Time: 10.69
Epoch 58: Rec Loss: 0.0294, Time: 10.69
Epoch 59: Rec Loss: 0.0294, Time: 10.71
Validation - Time: 130.49
Recommendation Performanceat Epoch 59:
Recall@20: 0.1372, NDCG@20: 0.0898;
Recall@50: 0.2253, NDCG@50: 0.1151;
Epoch 60: Rec Loss: 0.0286, Time: 10.70
Epoch 61: Rec Loss: 0.0290, Time: 10.69
Epoch 62: Rec Loss: 0.0286, Time: 10.70
Epoch 63: Rec Loss: 0.0284, Time: 10.69
Epoch 64: Rec Loss: 0.0280, Time: 10.68
Epoch 65: Rec Loss: 0.0277, Time: 10.67
Epoch 66: Rec Loss: 0.0280, Time: 10.70
Epoch 67: Rec Loss: 0.0276, Time: 10.68
Epoch 68: Rec Loss: 0.0270, Time: 10.68
Epoch 69: Rec Loss: 0.0274, Time: 10.68
Epoch 70: Rec Loss: 0.0270, Time: 10.68
Epoch 71: Rec Loss: 0.0270, Time: 10.69
Epoch 72: Rec Loss: 0.0263, Time: 10.71
Epoch 73: Rec Loss: 0.0266, Time: 10.68
Epoch 74: Rec Loss: 0.0265, Time: 10.69
Epoch 75: Rec Loss: 0.0264, Time: 10.69
Epoch 76: Rec Loss: 0.0258, Time: 10.66
Epoch 77: Rec Loss: 0.0254, Time: 10.68
Epoch 78: Rec Loss: 0.0256, Time: 10.71
Epoch 79: Rec Loss: 0.0251, Time: 10.67
Validation - Time: 133.12
Recommendation Performanceat Epoch 79:
Recall@20: 0.1442, NDCG@20: 0.0941;
Recall@50: 0.2359, NDCG@50: 0.1203;
Epoch 80: Rec Loss: 0.0239, Time: 10.76
Epoch 81: Rec Loss: 0.0242, Time: 10.75
Epoch 82: Rec Loss: 0.0242, Time: 10.75
Epoch 83: Rec Loss: 0.0234, Time: 10.76
Epoch 84: Rec Loss: 0.0227, Time: 10.74
Epoch 85: Rec Loss: 0.0226, Time: 10.72
Epoch 86: Rec Loss: 0.0239, Time: 10.74
Epoch 87: Rec Loss: 0.0239, Time: 10.71
Epoch 88: Rec Loss: 0.0235, Time: 10.70
Epoch 89: Rec Loss: 0.0237, Time: 10.74
Epoch 90: Rec Loss: 0.0235, Time: 10.71
Epoch 91: Rec Loss: 0.0238, Time: 10.71
Epoch 92: Rec Loss: 0.0235, Time: 10.73
Epoch 93: Rec Loss: 0.0232, Time: 10.72
Epoch 94: Rec Loss: 0.0232, Time: 10.69
Epoch 95: Rec Loss: 0.0229, Time: 10.63
Epoch 96: Rec Loss: 0.0224, Time: 10.62
Epoch 97: Rec Loss: 0.0223, Time: 10.61
Epoch 98: Rec Loss: 0.0222, Time: 10.64
Epoch 99: Rec Loss: 0.0226, Time: 10.62
Validation - Time: 130.45
Recommendation Performanceat Epoch 99:
Recall@20: 0.1484, NDCG@20: 0.0970;
Recall@50: 0.2444, NDCG@50: 0.1245;
Test - Time: 195.90
Recommendation Performance:
Recall@20: 0.1519, NDCG@20: 0.1117;
Recall@50: 0.2480, NDCG@50: 0.1426;
