{'seed': 2027, 'model': 'MF', 'dataset': 'Gowalla', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.01, 'weight_decay': 0.0001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 512, 'num_hirearchy': 3, 'begin_adv': 10, 'main_file': '2025041722_0.01_0.0001_10_512', 'model_config': {'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}, 'n_users': 29857, 'n_items': 40981}, 'checkpoints': 'checkpoints'}
MF
{'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 29857, #Item: 40981, #Ratings: 1027361, AvgLen: 34.4, Sparsity: 99.92
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.5111, Time: 5.79
Epoch 1: Rec Loss: 0.1698, Time: 5.82
Epoch 2: Rec Loss: 0.0731, Time: 5.84
Epoch 3: Rec Loss: 0.0466, Time: 5.76
Epoch 4: Rec Loss: 0.0364, Time: 5.74
Epoch 5: Rec Loss: 0.0315, Time: 5.79
Epoch 6: Rec Loss: 0.0283, Time: 5.83
Epoch 7: Rec Loss: 0.0270, Time: 5.82
Epoch 8: Rec Loss: 0.0262, Time: 5.84
Epoch 9: Rec Loss: 0.0254, Time: 5.83
Epoch 10: Rec Loss: 0.0137, Time: 10.58
Epoch 11: Rec Loss: 0.0131, Time: 10.57
Epoch 12: Rec Loss: 0.0126, Time: 10.56
Epoch 13: Rec Loss: 0.0120, Time: 10.59
Epoch 14: Rec Loss: 0.0110, Time: 10.55
Epoch 15: Rec Loss: 0.0106, Time: 10.76
Epoch 16: Rec Loss: 0.0108, Time: 10.80
Epoch 17: Rec Loss: 0.0102, Time: 10.79
Epoch 18: Rec Loss: 0.0105, Time: 10.81
Epoch 19: Rec Loss: 0.0102, Time: 10.79
Validation - Time: 124.85
Recommendation Performanceat Epoch 19:
Recall@20: 0.0978, NDCG@20: 0.0588;
Recall@50: 0.1676, NDCG@50: 0.0789;
Epoch 20: Rec Loss: 0.0106, Time: 10.79
Epoch 21: Rec Loss: 0.0109, Time: 10.79
Epoch 22: Rec Loss: 0.0113, Time: 10.78
Epoch 23: Rec Loss: 0.0114, Time: 10.78
Epoch 24: Rec Loss: 0.0114, Time: 10.78
Epoch 25: Rec Loss: 0.0111, Time: 10.79
Epoch 26: Rec Loss: 0.0113, Time: 10.78
Epoch 27: Rec Loss: 0.0111, Time: 10.80
Epoch 28: Rec Loss: 0.0111, Time: 10.80
Epoch 29: Rec Loss: 0.0113, Time: 10.79
Epoch 30: Rec Loss: 0.0114, Time: 10.79
Epoch 31: Rec Loss: 0.0113, Time: 10.77
Epoch 32: Rec Loss: 0.0111, Time: 10.77
Epoch 33: Rec Loss: 0.0111, Time: 10.79
Epoch 34: Rec Loss: 0.0107, Time: 10.78
Epoch 35: Rec Loss: 0.0107, Time: 10.58
Epoch 36: Rec Loss: 0.0110, Time: 10.55
Epoch 37: Rec Loss: 0.0107, Time: 10.54
Epoch 38: Rec Loss: 0.0102, Time: 10.57
Epoch 39: Rec Loss: 0.0106, Time: 10.56
Validation - Time: 125.26
Recommendation Performanceat Epoch 39:
Recall@20: 0.0961, NDCG@20: 0.0565;
Recall@50: 0.1711, NDCG@50: 0.0779;
Epoch 40: Rec Loss: 0.0104, Time: 10.72
Epoch 41: Rec Loss: 0.0104, Time: 10.78
Epoch 42: Rec Loss: 0.0102, Time: 10.78
Epoch 43: Rec Loss: 0.0107, Time: 10.80
Epoch 44: Rec Loss: 0.0108, Time: 10.77
Epoch 45: Rec Loss: 0.0108, Time: 10.78
Epoch 46: Rec Loss: 0.0103, Time: 10.80
Epoch 47: Rec Loss: 0.0101, Time: 10.77
Epoch 48: Rec Loss: 0.0101, Time: 10.78
Epoch 49: Rec Loss: 0.0099, Time: 10.78
Epoch 50: Rec Loss: 0.0100, Time: 10.78
Epoch 51: Rec Loss: 0.0100, Time: 10.79
Epoch 52: Rec Loss: 0.0097, Time: 10.78
Epoch 53: Rec Loss: 0.0098, Time: 10.76
Epoch 54: Rec Loss: 0.0099, Time: 10.78
Epoch 55: Rec Loss: 0.0098, Time: 10.77
Epoch 56: Rec Loss: 0.0104, Time: 10.78
Epoch 57: Rec Loss: 0.0104, Time: 10.78
Epoch 58: Rec Loss: 0.0104, Time: 10.77
Epoch 59: Rec Loss: 0.0107, Time: 10.78
Validation - Time: 124.49
Recommendation Performanceat Epoch 59:
Recall@20: 0.0985, NDCG@20: 0.0582;
Recall@50: 0.1748, NDCG@50: 0.0801;
Epoch 60: Rec Loss: 0.0104, Time: 10.61
Epoch 61: Rec Loss: 0.0105, Time: 10.55
Epoch 62: Rec Loss: 0.0102, Time: 10.59
