{'seed': 2028, 'model': 'MF', 'dataset': 'MIND', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.001, 'weight_decay': 0.001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 512, 'num_hirearchy': 3, 'main_file': '2025041707_0.001_0.001_512', 'model_config': {'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}, 'n_users': 38441, 'n_items': 38000}, 'checkpoints': 'checkpoints'}
MF
{'device': device(type='cuda'), 'dim': 64, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 38441, #Item: 38000, #Ratings: 1210953, AvgLen: 31.5, Sparsity: 99.92
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.6867, Time: 6.82
Epoch 1: Rec Loss: 0.6610, Time: 6.81
Epoch 2: Rec Loss: 0.6067, Time: 6.82
Epoch 3: Rec Loss: 0.4745, Time: 6.82
Epoch 4: Rec Loss: 0.3140, Time: 6.84
Epoch 5: Rec Loss: 0.2188, Time: 6.84
Epoch 6: Rec Loss: 0.1739, Time: 6.80
Epoch 7: Rec Loss: 0.1505, Time: 6.83
Epoch 8: Rec Loss: 0.1367, Time: 6.83
Epoch 9: Rec Loss: 0.1275, Time: 6.82
Epoch 10: Rec Loss: 0.0739, Time: 12.16
Epoch 11: Rec Loss: 0.0714, Time: 12.16
Epoch 12: Rec Loss: 0.0699, Time: 12.17
Epoch 13: Rec Loss: 0.0680, Time: 12.17
Epoch 14: Rec Loss: 0.0661, Time: 12.19
Epoch 15: Rec Loss: 0.0638, Time: 12.15
Epoch 16: Rec Loss: 0.0612, Time: 12.28
Epoch 17: Rec Loss: 0.0597, Time: 12.15
Epoch 18: Rec Loss: 0.0576, Time: 12.14
Epoch 19: Rec Loss: 0.0552, Time: 12.17
Validation - Time: 152.11
Recommendation Performanceat Epoch 19:
Recall@20: 0.0559, NDCG@20: 0.0322;
Recall@50: 0.1056, NDCG@50: 0.0468;
Epoch 20: Rec Loss: 0.0534, Time: 12.15
Epoch 21: Rec Loss: 0.0521, Time: 12.17
Epoch 22: Rec Loss: 0.0511, Time: 12.23
Epoch 23: Rec Loss: 0.0500, Time: 12.35
Epoch 24: Rec Loss: 0.0494, Time: 12.37
Epoch 25: Rec Loss: 0.0486, Time: 12.37
Epoch 26: Rec Loss: 0.0478, Time: 12.38
Epoch 27: Rec Loss: 0.0472, Time: 12.39
Epoch 28: Rec Loss: 0.0469, Time: 12.27
Epoch 29: Rec Loss: 0.0465, Time: 12.25
Epoch 30: Rec Loss: 0.0461, Time: 12.27
Epoch 31: Rec Loss: 0.0458, Time: 12.26
Epoch 32: Rec Loss: 0.0457, Time: 12.27
Epoch 33: Rec Loss: 0.0452, Time: 12.26
Epoch 34: Rec Loss: 0.0449, Time: 12.26
Epoch 35: Rec Loss: 0.0449, Time: 12.27
Epoch 36: Rec Loss: 0.0446, Time: 12.25
Epoch 37: Rec Loss: 0.0443, Time: 12.27
Epoch 38: Rec Loss: 0.0442, Time: 12.26
Epoch 39: Rec Loss: 0.0438, Time: 12.25
Validation - Time: 152.17
Recommendation Performanceat Epoch 39:
Recall@20: 0.0609, NDCG@20: 0.0354;
Recall@50: 0.1132, NDCG@50: 0.0507;
Epoch 40: Rec Loss: 0.0436, Time: 12.15
Epoch 41: Rec Loss: 0.0436, Time: 12.27
Epoch 42: Rec Loss: 0.0432, Time: 12.26
Epoch 43: Rec Loss: 0.0430, Time: 12.28
Epoch 44: Rec Loss: 0.0429, Time: 12.26
Epoch 45: Rec Loss: 0.0425, Time: 12.27
Epoch 46: Rec Loss: 0.0425, Time: 12.30
Epoch 47: Rec Loss: 0.0420, Time: 12.28
Epoch 48: Rec Loss: 0.0421, Time: 12.29
Epoch 49: Rec Loss: 0.0418, Time: 12.28
Epoch 50: Rec Loss: 0.0415, Time: 12.27
Epoch 51: Rec Loss: 0.0414, Time: 12.25
Epoch 52: Rec Loss: 0.0415, Time: 12.24
Epoch 53: Rec Loss: 0.0410, Time: 12.22
Epoch 54: Rec Loss: 0.0409, Time: 12.24
Epoch 55: Rec Loss: 0.0410, Time: 12.24
Epoch 56: Rec Loss: 0.0408, Time: 12.28
Epoch 57: Rec Loss: 0.0405, Time: 12.29
Epoch 58: Rec Loss: 0.0406, Time: 12.29
Epoch 59: Rec Loss: 0.0405, Time: 12.31
Validation - Time: 152.35
Recommendation Performanceat Epoch 59:
Recall@20: 0.0650, NDCG@20: 0.0384;
Recall@50: 0.1212, NDCG@50: 0.0548;
Epoch 60: Rec Loss: 0.0402, Time: 12.19
Epoch 61: Rec Loss: 0.0399, Time: 12.19
Epoch 62: Rec Loss: 0.0400, Time: 12.19
Epoch 63: Rec Loss: 0.0398, Time: 12.20
Epoch 64: Rec Loss: 0.0396, Time: 12.15
Epoch 65: Rec Loss: 0.0393, Time: 12.13
Epoch 66: Rec Loss: 0.0395, Time: 12.17
Epoch 67: Rec Loss: 0.0392, Time: 12.29
Epoch 68: Rec Loss: 0.0392, Time: 12.25
Epoch 69: Rec Loss: 0.0389, Time: 12.27
Epoch 70: Rec Loss: 0.0387, Time: 12.28
Epoch 71: Rec Loss: 0.0387, Time: 12.27
Epoch 72: Rec Loss: 0.0386, Time: 12.31
Epoch 73: Rec Loss: 0.0385, Time: 12.28
Epoch 74: Rec Loss: 0.0383, Time: 12.29
Epoch 75: Rec Loss: 0.0382, Time: 12.31
Epoch 76: Rec Loss: 0.0378, Time: 12.29
Epoch 77: Rec Loss: 0.0378, Time: 12.30
Epoch 78: Rec Loss: 0.0377, Time: 12.30
Epoch 79: Rec Loss: 0.0380, Time: 12.29
Validation - Time: 152.50
Recommendation Performanceat Epoch 79:
Recall@20: 0.0690, NDCG@20: 0.0406;
Recall@50: 0.1264, NDCG@50: 0.0574;
Epoch 80: Rec Loss: 0.0379, Time: 12.21
Epoch 81: Rec Loss: 0.0377, Time: 12.18
Epoch 82: Rec Loss: 0.0377, Time: 12.17
Epoch 83: Rec Loss: 0.0373, Time: 12.16
Epoch 84: Rec Loss: 0.0373, Time: 12.19
Epoch 85: Rec Loss: 0.0374, Time: 12.18
Epoch 86: Rec Loss: 0.0374, Time: 12.17
Epoch 87: Rec Loss: 0.0373, Time: 12.18
Epoch 88: Rec Loss: 0.0372, Time: 12.20
Epoch 89: Rec Loss: 0.0372, Time: 12.18
Epoch 90: Rec Loss: 0.0372, Time: 12.20
Epoch 91: Rec Loss: 0.0370, Time: 12.19
Epoch 92: Rec Loss: 0.0371, Time: 12.20
Epoch 93: Rec Loss: 0.0370, Time: 12.28
Epoch 94: Rec Loss: 0.0367, Time: 12.27
Epoch 95: Rec Loss: 0.0368, Time: 12.27
Epoch 96: Rec Loss: 0.0368, Time: 12.32
Epoch 97: Rec Loss: 0.0367, Time: 12.26
Epoch 98: Rec Loss: 0.0369, Time: 12.29
Epoch 99: Rec Loss: 0.0368, Time: 12.31
Validation - Time: 153.29
Recommendation Performanceat Epoch 99:
Recall@20: 0.0697, NDCG@20: 0.0405;
Recall@50: 0.1299, NDCG@50: 0.0581;
Test - Time: 222.72
Recommendation Performance:
Recall@20: 0.0707, NDCG@20: 0.0470;
Recall@50: 0.1324, NDCG@50: 0.0672;
