{'seed': 2026, 'model': 'LightGCN', 'dataset': 'Gowalla', 'min_interaction': 10, 'noise': 0.0, 'add_p': 1.0, 'out_dim': 64, 'use_gpu': True, 'device': device(type='cuda'), 'device_id': [0], 'batch_size': 2048, 'test_batch_size': 2048, 'patience': 100, 'val_interval': 20, 'lr': 0.001, 'weight_decay': 0.0001, 'min_epochs': 40, 'n_epochs': 100, 'rec_top_k': [20, 50], 'method': 'VQ', 'temp': 0.1, 'item_num': 5, 'num_codebook': 512, 'num_hirearchy': 3, 'main_file': '2025041618_0.001_0.0001_512', 'model_config': {'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}, 'n_users': 29857, 'n_items': 40981}, 'checkpoints': 'checkpoints'}
LightGCN
{'device': device(type='cuda'), 'dim': 64, 'n_layers': 4, 'denoise_config': {'num_codebook': 512, 'num_hirearchy': 3, 'codebook_dimension': 64, 'begin_adv': 10}}
#User: 29857, #Item: 40981, #Ratings: 1027361, AvgLen: 34.4, Sparsity: 99.92
Create Dataloader with batch_size:2048
Epoch 0: Rec Loss: 0.5243, Time: 8.62
Epoch 1: Rec Loss: 0.2669, Time: 8.63
Epoch 2: Rec Loss: 0.1952, Time: 8.64
Epoch 3: Rec Loss: 0.1585, Time: 8.65
Epoch 4: Rec Loss: 0.1353, Time: 8.67
Epoch 5: Rec Loss: 0.1217, Time: 8.61
Epoch 6: Rec Loss: 0.1116, Time: 8.65
Epoch 7: Rec Loss: 0.1045, Time: 8.66
Epoch 8: Rec Loss: 0.0981, Time: 8.68
Epoch 9: Rec Loss: 0.0923, Time: 8.64
Epoch 10: Rec Loss: 0.0686, Time: 12.95
Epoch 11: Rec Loss: 0.0639, Time: 12.95
Epoch 12: Rec Loss: 0.0593, Time: 12.93
Epoch 13: Rec Loss: 0.0570, Time: 12.94
Epoch 14: Rec Loss: 0.0573, Time: 12.95
Epoch 15: Rec Loss: 0.0557, Time: 12.97
Epoch 16: Rec Loss: 0.0533, Time: 12.94
Epoch 17: Rec Loss: 0.0530, Time: 12.95
Epoch 18: Rec Loss: 0.0532, Time: 12.93
Epoch 19: Rec Loss: 0.0510, Time: 12.95
Validation - Time: 131.67
Recommendation Performanceat Epoch 19:
Recall@20: 0.1131, NDCG@20: 0.0751;
Recall@50: 0.1860, NDCG@50: 0.0961;
Epoch 20: Rec Loss: 0.0499, Time: 12.92
Epoch 21: Rec Loss: 0.0468, Time: 12.93
Epoch 22: Rec Loss: 0.0468, Time: 12.93
Epoch 23: Rec Loss: 0.0472, Time: 12.92
Epoch 24: Rec Loss: 0.0413, Time: 12.95
Epoch 25: Rec Loss: 0.0451, Time: 12.97
Epoch 26: Rec Loss: 0.0432, Time: 12.97
Epoch 27: Rec Loss: 0.0433, Time: 12.98
Epoch 28: Rec Loss: 0.0423, Time: 12.99
Epoch 29: Rec Loss: 0.0410, Time: 12.98
Epoch 30: Rec Loss: 0.0407, Time: 12.94
Epoch 31: Rec Loss: 0.0401, Time: 12.94
Epoch 32: Rec Loss: 0.0396, Time: 12.99
Epoch 33: Rec Loss: 0.0385, Time: 12.98
Epoch 34: Rec Loss: 0.0386, Time: 12.96
Epoch 35: Rec Loss: 0.0382, Time: 12.96
Epoch 36: Rec Loss: 0.0367, Time: 13.01
Epoch 37: Rec Loss: 0.0370, Time: 12.98
Epoch 38: Rec Loss: 0.0356, Time: 12.96
Epoch 39: Rec Loss: 0.0358, Time: 12.94
Validation - Time: 128.06
Recommendation Performanceat Epoch 39:
Recall@20: 0.1279, NDCG@20: 0.0842;
Recall@50: 0.2123, NDCG@50: 0.1085;
Epoch 40: Rec Loss: 0.0354, Time: 12.94
Epoch 41: Rec Loss: 0.0341, Time: 12.95
Epoch 42: Rec Loss: 0.0344, Time: 12.93
Epoch 43: Rec Loss: 0.0342, Time: 12.93
Epoch 44: Rec Loss: 0.0337, Time: 12.98
Epoch 45: Rec Loss: 0.0329, Time: 12.98
Epoch 46: Rec Loss: 0.0326, Time: 12.94
Epoch 47: Rec Loss: 0.0322, Time: 12.90
Epoch 48: Rec Loss: 0.0324, Time: 12.94
Epoch 49: Rec Loss: 0.0314, Time: 12.95
Epoch 50: Rec Loss: 0.0314, Time: 12.92
Epoch 51: Rec Loss: 0.0313, Time: 12.94
Epoch 52: Rec Loss: 0.0305, Time: 12.92
Epoch 53: Rec Loss: 0.0302, Time: 12.96
Epoch 54: Rec Loss: 0.0299, Time: 12.92
Epoch 55: Rec Loss: 0.0294, Time: 12.95
Epoch 56: Rec Loss: 0.0293, Time: 12.90
Epoch 57: Rec Loss: 0.0295, Time: 12.95
Epoch 58: Rec Loss: 0.0286, Time: 13.00
Epoch 59: Rec Loss: 0.0290, Time: 13.00
Validation - Time: 129.01
Recommendation Performanceat Epoch 59:
Recall@20: 0.1371, NDCG@20: 0.0900;
Recall@50: 0.2273, NDCG@50: 0.1159;
